learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
2316720.0,461.827955162,2.0743516311298775E-4,2316720.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2316720.0,1906280.0,20.0,20.0,20.0,0.0,100.0,100.0,38.0,1.0,0.8,0.7,557.0833333333335,1812.2907486667484,9724.533333333333,9945.15551245664
2355332.0,471.177543504,2.1207983112764983E-4,2355332.0,99.9,79.95188452285525,75.0,50.0,90.8883826879271,80.0,99.94987468671678,83.33333333333333,66.66666666666666,100.0,99.94989979959921,100.0,99.8997995991984,2355332.0,1920280.0,20.0,20.0,20.0,0.0,100.0,100.0,38.0,0.6209199849626245,0.8,0.7,467.3666666666666,1554.5804423768902,9841.2,10064.17216189199
2393944.0,480.71774796,2.167777296282247E-4,2393944.0,99.8,49.924887330997116,0.0,-100.0,79.96794871794872,50.0,99.8997995991984,66.66666666666666,33.33333333333333,100.0,99.8998998998999,100.0,99.7997997997998,2393944.0,1903480.0,20.0,20.0,20.0,0.0,100.0,100.0,38.0,1.0,0.8,0.7,916.4749999999997,3071.0851118254004,9701.200000000004,9921.014838304032
2432556.0,490.108824803,2.2140899551338874E-4,2432556.0,99.9,66.62216288384631,50.0,0.0,85.69589472178515,66.66666666666666,99.949924887331,75.0,50.0,100.0,99.94994994994994,100.0,99.8998998998999,2432556.0,1906280.0,20.0,20.0,20.0,0.0,100.0,100.0,38.0,1.0,0.8,0.7,658.058333333333,2828.703139311395,9724.533333333335,9945.155512456644
2471168.0,499.698903135,2.2615229355341497E-4,2471168.0,99.8,79.90353697749187,75.0,50.0,90.8675799086758,80.0,99.89949748743719,83.33333333333333,66.66666666666666,100.0,99.8995983935743,100.0,99.79919678714859,2471168.0,1911880.0,20.0,20.0,20.0,0.0,100.0,100.0,38.0,0.7571133671742805,0.8,0.7,502.01666666666665,1949.5811658940916,9771.200000000004,9993.097094469555
2509780.0,509.985088225,2.3128870346473174E-4,2509780.0,99.9,88.83928571428567,87.5,75.0,94.71430836724984,88.8888888888889,99.94977398292315,90.0,80.0,100.0,99.94979919678715,100.0,99.8995983935743,2509780.0,1930224.0,20.0,20.0,20.0,0.0,100.0,100.0,39.0,0.8778798798798798,0.8,0.7,674.3833333333337,2964.8155927274042,9923.933333333334,9985.555739371228
2548392.0,520.545805569,2.3651630245329297E-4,2548392.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2548392.0,1913424.0,20.0,20.0,20.0,0.0,100.0,100.0,39.0,1.0,0.8,0.7,909.4666666666662,3521.2848088108267,9783.93333333333,9842.441645330526
2587004.0,529.59011749,2.4103258258879504E-4,2587004.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2587004.0,1930224.0,20.0,20.0,20.0,0.0,100.0,100.0,39.0,0.6339369369369369,0.8,0.7,1233.9749999999997,4810.724544850658,9923.933333333334,9985.555739371228
2625616.0,538.634378701,2.455946966363741E-4,2625616.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2625616.0,1949824.0,20.0,20.0,20.0,0.0,100.0,100.0,39.0,1.0,0.8,0.7,672.9833333333332,2262.9753745762187,10087.266666666661,10147.510671876838
2664228.0,547.586066796,2.5005824077115355E-4,2664228.0,99.9,90.85923217550278,90.0,80.0,95.62917959701038,90.9090909090909,99.94972347913524,91.66666666666667,83.33333333333334,100.0,99.94974874371859,100.0,99.89949748743719,2664228.0,1927424.0,20.0,20.0,20.0,0.0,100.0,100.0,39.0,0.797,0.8,0.7,577.4916666666667,2006.2096960357326,9900.6,9961.983949415064
