learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
335000.0,9.375886493,1.2062707762270445E-6,335000.0,100.0,100.0,?,?,?,?,?,335000.0,501256.0,10.0,0.0,2009226.5,971.1794947954426,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
340000.0,9.516039155,1.224445112711231E-6,340000.0,100.0,100.0,?,?,?,?,?,340000.0,501256.0,10.0,0.0,2039230.9000000001,974.7391046953054,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
345000.0,9.660452212,1.2431719171341678E-6,345000.0,100.0,100.0,?,?,?,?,?,345000.0,501256.0,10.0,0.0,2069333.4999999998,971.7182090389686,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
350000.0,9.805950844,1.2620394938053608E-6,350000.0,100.0,100.0,?,?,?,?,?,350000.0,501256.0,10.0,0.0,2099425.6,960.5015125212112,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
355000.0,9.951813789,1.2809543128689071E-6,355000.0,100.0,100.0,?,?,?,?,?,355000.0,501256.0,10.0,0.0,2129473.3999999994,866.3925463925922,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
360000.0,10.097067334,1.2997901078133577E-6,360000.0,100.0,100.0,?,?,?,?,?,360000.0,501256.0,10.0,0.0,2159431.5,814.4655029867715,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
365000.0,10.240715521,1.3184177275005338E-6,365000.0,100.0,100.0,?,?,?,?,?,365000.0,501256.0,10.0,0.0,2189356.8,764.2281218472635,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
370000.0,10.383829561,1.3369760815228876E-6,370000.0,100.0,100.0,?,?,?,?,?,370000.0,501256.0,10.0,0.0,2219305.1,710.5385203413344,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
375000.0,10.527308228,1.3555817186556346E-6,375000.0,100.0,100.0,?,?,?,?,?,375000.0,501256.0,10.0,0.0,2249323.0,701.4063650187989,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
380000.0,10.668169513,1.373847946029788E-6,380000.0,100.0,100.0,?,?,?,?,?,380000.0,501256.0,10.0,0.0,2279373.9,735.7237479743085,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7292.0,7686.442899315941,0.0,0.0,1.0049369171695006,0.005203967625071318
