learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
110.0,0.549181623,7.558670572901558E-8,110.0,94.54545454545455,94.54545454545455,88.67924528301886,91.42857142857143,?,?,?,110.0,595416.0,10.0,0.0,661.0,32.355662392986005,26024.8,4433.733235096582,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
120.0,0.575727072,7.977346755817325E-8,120.0,94.16666666666667,94.16666666666667,88.13559322033898,90.66666666666666,?,?,?,120.0,609664.0,10.0,0.0,720.3,32.15604315072224,27448.0,101.19288512538799,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
130.0,0.596227176,8.300675447379343E-8,130.0,94.61538461538461,94.61538461538461,89.06249999999999,91.25,?,?,?,130.0,609664.0,10.0,0.0,780.0,35.490217744549774,27448.0,101.19288512538799,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
140.0,0.620886743,8.705785681841482E-8,140.0,95.0,95.0,89.85507246376811,91.95402298850574,?,?,?,140.0,635024.0,10.0,0.0,840.0,36.270588023294515,29980.8,5440.804123575035,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
150.0,0.641464658,9.043842062571604E-8,150.0,95.33333333333334,95.33333333333334,90.27777777777779,92.63157894736842,?,?,?,150.0,635024.0,10.0,0.0,901.0,38.230296304835974,29980.8,5440.804123575035,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
160.0,0.662549717,9.391146256845652E-8,160.0,95.625,95.625,90.90909090909092,93.13725490196079,?,?,?,160.0,636704.0,10.0,0.0,961.5999999999999,43.95755528537349,29980.8,5440.804123575035,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
170.0,0.683299645,9.732930314707881E-8,170.0,95.88235294117648,95.88235294117648,91.25000000000001,93.33333333333333,?,?,?,170.0,636704.0,10.0,0.0,1022.8000000000001,51.10946857264099,29980.8,5440.804123575035,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
180.0,0.703940177,1.0072912447821557E-7,180.0,96.11111111111111,96.11111111111111,91.56626506024097,93.63636363636363,?,?,?,180.0,636704.0,10.0,0.0,1082.1000000000001,48.71789541157679,29980.8,5440.804123575035,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
190.0,0.723837834,1.0400658257417176E-7,190.0,96.3157894736842,96.3157894736842,91.95402298850574,93.85964912280701,?,?,?,190.0,636704.0,10.0,0.0,1140.8,47.720948113893215,29980.8,5440.804123575035,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
200.0,0.743731948,1.0728345708211886E-7,200.0,96.5,96.5,92.39130434782608,94.11764705882352,?,?,?,200.0,636704.0,10.0,0.0,1204.9,49.88085805196218,29980.8,5440.804123575035,3.4000000000000004,0.8432740427115678,2.2,0.42163702135578385,2.2,0.42163702135578385,1.2000000000000002,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
